"Station","Date.local.","Tmax.C.","Period.Hrs.","Tmin.C.","Period.Hrs..1","Tgmin.C.","Period.Hrs..2","Tmean.C.","RHmean...","Period.Hrs..3","Freq"
"Dunedin, Musselburgh Ews","20210725:0900",13.4,24,4.9,24,-0.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210726:0900",11.2,24,6.6,24,2.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210727:0900",12,24,6.7,24,0.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210728:0900",12.9,24,5.9,24,-0.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210729:0900",12.2,24,8.6,24,2.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210730:0900",11.4,24,6.5,24,4.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210731:0900",10.4,24,5.6,24,-0.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210801:0900",12.6,24,7.4,24,6.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210802:0900",11.3,24,9.1,24,5.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210803:0900",11.4,24,7,24,5.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210804:0900",10,24,1.6,24,-4.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210805:0900",10.2,24,3.2,24,-2.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210806:0900",10.4,24,6.4,24,3.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210807:0900",12.6,24,5.8,24,1.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210808:0900",11.2,24,2.5,24,-2.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210809:0900",7.4,24,2.2,24,-1.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210810:0900",10.2,24,3.4,24,1.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210811:0900",14.8,24,5.2,24,-0.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210812:0900",15.7,24,6.3,24,0.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210813:0900",18,24,6.1,24,0,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210814:0900",13.4,24,6.4,24,0.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210815:0900",12.2,24,4.8,24,-1.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210816:0900",16.4,24,4.4,24,-2.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210817:0900",16.8,24,6,24,-1.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210818:0900",10.2,24,4,24,-1.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210819:0900",12.3,24,2.8,24,-2.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210820:0900",17.9,24,4.3,24,0.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210821:0900",9.7,24,-0.1,24,-5.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210822:0900",11.2,24,5.3,24,1.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210823:0900",14.2,24,3.9,24,-2.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210824:0900",18.2,24,8.1,24,1.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210825:0900",20.3,24,7.7,24,1.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210826:0900",20.6,24,9.2,24,3.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210827:0900",17.1,24,6.6,24,2.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210828:0900",8.6,24,7.3,24,6.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210829:0900",9.2,24,7.8,24,6.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210830:0900",11,24,4.8,24,1.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210831:0900",9.4,24,4.5,24,-2.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210901:0900",10.3,24,6.2,24,2.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210902:0900",12,24,7.4,24,1.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210903:0900",14.4,24,4.6,24,-1.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210904:0900",21.3,24,5.3,24,-1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210905:0900",19.5,24,10.2,24,4.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210906:0900",13,24,5.4,24,-0.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210907:0900",19.6,24,8.7,24,4.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210908:0900",12.9,24,4.4,24,0.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210909:0900",14,24,4.5,24,0.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210910:0900",18.9,24,8.2,24,5.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210911:0900",13.2,24,5.7,24,1.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210912:0900",12,24,6.4,24,-0.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210913:0900",20.6,24,9,24,3.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210914:0900",13,24,3.3,24,1.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210915:0900",8.7,24,0.2,24,-3.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210916:0900",10.1,24,5.4,24,-0.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210917:0900",9.4,24,4,24,3.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210918:0900",8.9,24,2.3,24,-1.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210919:0900",11.4,24,6.5,24,2.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210920:0900",12.2,24,3.8,24,-0.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210921:0900",16.6,24,9.9,24,3.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210922:0900",16.6,24,4,24,-0.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210923:0900",14.6,24,5.5,24,0.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210924:0900",19.5,24,7.3,24,1.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210925:0900",18.7,24,9.4,24,5.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210926:0900",20.1,24,5.3,24,1.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210927:0900",11.2,24,0.4,24,-1.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210928:0900",11.2,24,3,24,-1.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210929:0900",15.1,24,6.8,24,2.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20210930:0900",17.4,24,5.3,24,1.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211001:0900",13.5,24,6.3,24,3.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211002:0900",16.5,24,5.9,24,1.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211003:0900",17.2,24,10.3,24,5.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211004:0900",13.2,24,7.7,24,7.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211005:0900",12,24,7.8,24,7.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211006:0900",13.8,24,11.2,24,10.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211007:0900",13.7,24,11,24,9.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211008:0900",20.3,24,10.6,24,6.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211009:0900",17,24,10.1,24,8.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211010:0900",14.2,24,7.6,24,4.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211011:0900",16.9,24,10.4,24,8.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211012:0900",18.3,24,6.6,24,5.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211013:0900",10.3,24,6.2,24,5.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211014:0900",10.7,24,6.5,24,4.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211015:0900",12.7,24,7.4,24,4.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211016:0900",15,24,7.7,24,5.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211017:0900",15.7,24,10.7,24,9.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211018:0900",22.8,24,11,24,8.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211019:0900",16.6,24,7.3,24,4.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211020:0900",12,24,6.1,24,2.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211021:0900",14,24,8.7,24,7.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211022:0900",13.7,24,6.7,24,3.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211023:0900",15.1,24,10,24,8.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211024:0900",15.7,24,11.8,24,10.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211025:0900",17.4,24,11.8,24,11.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211026:0900",15.7,24,10.2,24,10,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211027:0900",14.8,24,10.5,24,10.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211028:0900",15.2,24,9.6,24,6.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211029:0900",18.5,24,10.8,24,8.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211030:0900",17.3,24,11.4,24,9.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211031:0900",16.9,24,11.2,24,8.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211101:0900",18.7,24,7,24,3.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211102:0900",18.8,24,9.6,24,7.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211103:0900",14.8,24,6.2,24,5.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211104:0900",12.9,24,8.7,24,6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211105:0900",14.8,24,6.7,24,3.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211106:0900",15.4,24,7.3,24,3.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211107:0900",15.9,24,11,24,9.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211108:0900",16.6,24,12.4,24,12.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211109:0900",20.2,24,11.9,24,10.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211110:0900",21.7,24,13.2,24,9.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211111:0900",17,24,12.9,24,11.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211112:0900",17,24,12.8,24,12.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211113:0900",21.6,24,11,24,4.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211114:0900",11.9,24,9.6,24,9.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211115:0900",13.3,24,10,24,6.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211116:0900",16.6,24,10.9,24,4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211117:0900",19.6,24,10.1,24,8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211118:0900",16.4,24,8.8,24,4.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211119:0900",16.9,24,10,24,4.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211120:0900",21.7,24,15,24,9.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211121:0900",19.9,24,9.3,24,1.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211122:0900",18.9,24,10.4,24,10,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211123:0900",14.4,24,10,24,9.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211124:0900",16.9,24,8.7,24,0.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211125:0900",18.8,24,11.5,24,4.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211126:0900",21.3,24,15.8,24,11.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211127:0900",19.8,24,7.4,24,6.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211128:0900",13.2,24,8.1,24,3.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211129:0900",16.8,24,8.1,24,0.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211130:0900",19.5,24,10.8,24,3.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211201:0900",18.2,24,10.7,24,10.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211202:0900",16.4,24,11.2,24,10.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211203:0900",18.6,24,14.6,24,13.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211204:0900",19.7,24,14.5,24,10.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211205:0900",21.1,24,16.2,24,10.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211206:0900",17.2,24,9.2,24,7.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211207:0900",14,24,10.5,24,7.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211208:0900",16.2,24,9.4,24,3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211209:0900",19.8,24,13.5,24,9.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211210:0900",19.3,24,11.1,24,10.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211211:0900",17.1,24,12,24,11.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211212:0900",15.3,24,8.7,24,5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211213:0900",15.6,24,10.8,24,7.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211214:0900",18.1,24,11.3,24,4.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211215:0900",18.2,24,13.3,24,11.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211216:0900",16.4,24,11.9,24,11.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211217:0900",14,24,10.7,24,10.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211218:0900",17.5,24,10.6,24,6.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211219:0900",18,24,11.9,24,7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211220:0900",28.7,24,16.9,24,13.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211221:0900",29.5,24,14.1,24,7.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211222:0900",25.7,24,13,24,6.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211223:0900",20.6,24,10,24,5.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211224:0900",19,24,11,24,7.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211225:0900",17.7,24,8.6,24,4.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211226:0900",17.8,24,12,24,6.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211227:0900",23.9,24,11.1,24,10.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211228:0900",15.3,24,10,24,9.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211229:0900",15.7,24,11,24,8.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211230:0900",16.6,24,12.2,24,9.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20211231:0900",18.1,24,11,24,9.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220101:0900",18.3,24,12.4,24,8.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220102:0900",20.8,24,14,24,12,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220103:0900",26.5,24,15.5,24,13.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220104:0900",23.5,24,15.2,24,12.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220105:0900",20,24,15.8,24,13.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220106:0900",21.4,24,12,24,10,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220107:0900",14.6,24,10.5,24,8.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220108:0900",18.7,24,12.2,24,10.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220109:0900",20,24,14.8,24,11.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220110:0900",23.1,24,15,24,12.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220111:0900",21.1,24,15.3,24,13.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220112:0900",16.8,24,12.6,24,9.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220113:0900",19,24,10.4,24,8.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220114:0900",18,24,9.7,24,2.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220115:0900",17.8,24,9.9,24,4.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220116:0900",18.2,24,14.3,24,11.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220117:0900",20.8,24,15.8,24,11.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220118:0900",24.2,24,16,24,12.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220119:0900",23.1,24,16,24,12.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220120:0900",21.2,24,9.2,24,6.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220121:0900",15.9,24,11.8,24,11.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220122:0900",20,24,11.9,24,6.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220123:0900",20,24,12.9,24,10.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220124:0900",17.6,24,11.5,24,10.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220125:0900",15.7,24,11,24,5.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220126:0900",18.3,24,13.1,24,8.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220127:0900",18.6,24,10.3,24,7.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220128:0900",15.7,24,8.9,24,3.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220129:0900",18,24,11.9,24,8.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220130:0900",19.2,24,12.8,24,7.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220131:0900",20,24,15.2,24,12.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220201:0900",22.5,24,16.6,24,14.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220202:0900",21.1,24,17.3,24,16.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220203:0900",31.9,24,14.4,24,14.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220204:0900",15,24,10.6,24,10,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220205:0900",12.7,24,9.8,24,8.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220206:0900",16.3,24,10,24,5.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220207:0900",15.3,24,6.3,24,1.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220208:0900",18.3,24,12.7,24,11.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220209:0900",19.3,24,13.1,24,8.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220210:0900",16.6,24,15,24,14.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220211:0900",22,24,14.6,24,13.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220212:0900",19,24,11.9,24,12,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220213:0900",17.8,24,10,24,8.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220214:0900",13.5,24,9.4,24,7.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220215:0900",17.2,24,11,24,6.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220216:0900",20.6,24,14.4,24,13,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220217:0900",17,24,9.3,24,3.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220218:0900",19.8,24,13.2,24,8.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220219:0900",24.4,24,15.7,24,10.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220220:0900",16.4,24,6.7,24,0.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220221:0900",18.4,24,12.5,24,10.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220222:0900",18.7,24,13.9,24,7.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220223:0900",18.1,24,11.1,24,7.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220224:0900",17.2,24,13.1,24,11,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220225:0900",18.2,24,12.9,24,8.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220226:0900",18.8,24,12.7,24,10.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220227:0900",15,24,9.1,24,6.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220228:0900",14.8,24,5.8,24,-0.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220301:0900",16.6,24,12.8,24,9.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220302:0900",20.5,24,11,24,9.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220303:0900",15.3,24,7.4,24,0.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220304:0900",18.2,24,11.7,24,7.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220305:0900",20.8,24,12.6,24,7.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220306:0900",20.2,24,14.2,24,8.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220307:0900",25.9,24,11.7,24,9.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220308:0900",15.2,24,11.4,24,10.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220309:0900",19.4,24,14.1,24,10.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220310:0900",18.5,24,14,24,12.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220311:0900",18.6,24,15.3,24,13.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220312:0900",NA,NA,15.2,24,9.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220313:0900",19.5,24,9.9,24,4.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220314:0900",18.8,24,13.2,24,10.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220315:0900",19.9,24,10.1,24,4.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220316:0900",15,24,10.5,24,9.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220317:0900",13.6,24,10.3,24,9.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220318:0900",13.3,24,10.5,24,10.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220319:0900",16.6,24,12.1,24,10.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220320:0900",16.6,24,13.9,24,10.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220321:0900",18.8,24,13.9,24,11.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220322:0900",19.3,24,14.7,24,14.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220323:0900",16.8,24,14.7,24,11.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220324:0900",20.2,24,14.6,24,12.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220325:0900",17.6,24,8.2,24,1.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220326:0900",18.9,24,10.3,24,4.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220327:0900",20.2,24,13.7,24,12.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220328:0900",17.2,24,10.2,24,3.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220329:0900",17.8,24,13.6,24,11.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220330:0900",18.8,24,13.2,24,8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220331:0900",19.2,24,12.4,24,10.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220401:0900",19.4,24,10.6,24,8.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220402:0900",13.5,24,6.2,24,0,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220403:0900",19.1,24,7.9,24,4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220404:0900",20.2,24,10.4,24,4.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20220405:0900",17.7,24,13.8,24,12.3,24,NA,NA,NA,"D"
